text,original_text,domain,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
cập nhật giá 12 2015 phần con cháo 35 000 phần con cháo 70 000 phần con cháo 90 000 có nước sâm 5k nước ngọt tuỳ loại trà đá 2k quán lề đường sạch sẽ nấu ếch tại chỗ cho khách xem nhưng phụ vụ hơi lâu gọi tính tiền cũng lâu nữa ăn được ngon,"* Cập Nhật Giá : 1/12/2015 🐸 - Phần 1 con + cháo => 35.000₫ - Phần 2 con + cháo => 70.000₫ - Phần 3 con + cháo => 90.000₫* Có "" Nước Sâm ( 5k ) , Nước ngọt ( tuỳ loại ) , Trà Đá ( 2k )🎀 Quán lề đường, sạch sẽ, nấu ếch tại chỗ cho khách xem. Nhưng phụ vụ hơi lâu, gọi tính tiền cũng lâu nữa 😞 🎀 Ăn được . Ngon !",restaurant,0,0,0,1,0,1,1,0,0,0,0,-1
quán nằm ngay mặt tiền đường kì đồng quận cực kì dễ kiếm quán có không gian rộng rãi với lầu và trệt món đặc trưng đây là bún bò siêu ngon và đúng chuẩn bún bò huế,"* Quán nằm ngay mặt tiền đường Kì Đồng quận 3, cực kì dễ kiếm* Quán có không gian rộng rãi với 2 lầu và 1 trệt* Món đặc trưng ở đây là bún bò, siêu ngon và đúng chuẩn bún bò Huế",restaurant,1,0,0,0,0,1,1,1,0,0,0,0
3sacthai khác nhau cơ mà nhìn kiểu nào cũng ngon không tưởng,"#3sacthai khác nhau, cơ mà nhìn kiểu nào cũng ngon không tưởng.",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
chungban phở thìn quá nổi tiếng rồi từ sáng sớm đến tối muộn lúc nào cũng nườm nượp khách chỉ có tái lăn vị thịt bò xào và nước dùng đặc biệt không lẫn đi đâu được siêu nhiều thịt bò vừa no vừa ngon,"#chungban phở thìn quá nổi tiếng rồi. Từ sáng sớm đến tối muộn lúc nào cũng nườm nượp khách. Chỉ có tái lăn. Vị thịt bò xào và nước dùng đặc biệt, không lẫn đi đâu được. Siêu nhiều thịt bò. Vừa no vừa ngon.",restaurant,0,0,0,0,0,1,1,0,1,0,0,0
dimsum cho bữa sáng tân sanh hoạt ntmk quán bình dân nhưng giá nhà hàng phần này 2ng mà giá 250 300k lúc tính tiền có tí choáng không dở nhưng cũng xuất sắc xứng với số tiền bỏ ra,"#dimsum cho bữa sáng. Tân Sanh Hoạt ở NTMK. Quán bình dân nhưng giá nhà hàng :)) Phần này 2ng mà giá 250-300k. Lúc tính tiền có tí choáng :)) Không dở nhưng cũng k xuất sắc, k xứng với số tiền bỏ ra.",restaurant,0,0,0,0,-1,0,0,0,0,0,-1,0
firstmealoftheyear vincibotô này là tô lớn 25k ăn vậy với rau thôi không có bánh tráng như quán nào đó mình từng ăn thật ra thấy vậy cũng vừa rồi quán do cô này quảng ngãi vô bán mọi người hiền lắm có ăn thêm don 15k nữa mà quên chụp bàn có cả greencross để rửa tay nữa,"#firstmealoftheyear#vinciboTô này là tô lớn 25k ăn vậy với rau thôi không có bánh tráng như quán nào đó mình từng ăn. Thật ra thấy vậy cũng vừa rồi :3 quán do cô này ở Quảng Ngãi vô bán, mọi người hiền lắm :)) có ăn thêm Don 15k nữa mà quên chụp :)) à bàn có cả Greencross để rửa tay nữa",restaurant,1,0,0,0,0,0,0,0,0,0,0,1
lozi lozisaigon anchinh buffet đây là nước lẩu shabu và miso nha đây nhân viên cho điểm 10,#lozi #lozisaigon #anchinh #buffet đây là nước lẩu Shabu và miso nha !! Ở đây nhân viên cho điểm 10+,restaurant,0,0,0,0,0,0,1,0,0,0,0,1
lozi lozisaigon anchinh chả ngon,#lozi #lozisaigon #anchinh chả ngon !!,restaurant,0,0,0,0,0,-1,0,0,0,0,0,0
lozi lozisaigon chaovit anchinh ngon bổ rẻ khuyết là hơi xa trung tâm,#lozi #lozisaigon #chaovit #anchinh ngon - bổ - rẻ . Khuyết là hơi xa trung tâm,restaurant,0,0,0,0,1,1,0,-1,0,0,0,0
lozi muondongbang nhonnn mà rẻ nữa nhiều thịt vì mình thic ăn cá có cả rau sống và bún nc chấm thì có gừng và lá chanh ớt,"#Lozi #Muondongbang Nhonnn, mà rẻ nữa ❤️ Nhiều thịt (vì mình k thic ăn cá), có cả rau sống và bún. Nc' chấm thì có gừng và lá chanh ớt ❤️",restaurant,0,0,0,0,1,1,1,0,0,0,0,0
lozi ăn quên cả lối về,#lozi# ăn quên cả lối về <#3,restaurant,0,0,0,0,0,1,0,0,0,0,0,0
lozi nhonha đang cảm ăn vào đỡ nhiều đủ món luôn toẹt vời,#lozi#nhonha#đang cảm ăn vào đỡ nhiều #đủ 5 món luôn toẹt vời,restaurant,0,0,0,0,0,1,1,0,0,0,0,0
lozisaigon oursaigon lau ngon tết nhất nên chỗ nào cũng đông chỗ này đông nghẹt người về lẩu thì nước dùng ngon hải sản ăn kèm khá ít cho giá 250k,"#lozisaigon#oursaigon #lau #ngon. Tết nhất nên chỗ nào cũng đông, chỗ này đông nghẹt người. Về lẩu thì nước dùng ngon, hải sản ăn kèm khá ít cho giá 250k.",restaurant,0,0,0,0,-1,1,-1,0,0,0,0,0
lozisg oursaigion chungban vừa ngon vừa rẻ đứa ăn xong mà muốn lăn về nhà luôn cho nó lẹ chứ đi hổng có nổi luôn quán chuyên về các món đặc trưng của đất nước xứ kim chi và cơm trộn hàn quốc thân yêu vì là các dành cho lứa học sinh sinh viên của bọn mình nên giá cả khá là mềm ngoài các vị thượng đế học sinh sinh viên ra thì quán cũng thuộc list những quán phải tới của giới văn phòng không gian thì trẻ trung thoáng mát phù hợp cho hội nhóm gặp mặt bạn bè còn thực đơn lại phong phú giá cả vừa phải mà lại còn ngon ngon nữa,"#lozisg #oursaigion #chungban - Vừa ngon vừa rẻ, 2 đứa ăn xong mà muốn lăn về nhà luôn cho nó lẹ chứ đi hổng có nổi luôn :)))) Quán chuyên về các món đặc trưng của đất nước xứ kim chi và cơm trộn Hàn Quốc thân yêu, vì là các dành cho lứa học sinh sinh viên của bọn mình nên giá cả khá là mềm. Ngoài các ""vị thượng đế"" học sinh sinh viên ra thì quán cũng thuộc list những quán phải tới của giới văn phòng. Không gian thì trẻ trung thoáng mát, phù hợp cho hội nhóm gặp mặt bạn bè, còn thực đơn lại phong phú giá cả vừa phải mà lại còn ngon ngon nữa :X",restaurant,1,0,0,0,1,1,1,0,1,0,0,0
lozisg oursaigon lần đầu tiên mình ăn móng này luôn cảm giác lạ lắm khi chú chủ quán mang nồi lẩu ra thì mình hơi bất ngờ vì nồi lẩu chỉ toàn là lá quế ớt và thịt gà thịt gà trong lẩu là thịt gà đá nên khá là dai mình phải nhai nhai mãi mới đứt nhưng được cái bù lại là nước lèo khá là ngon chua chua cay cay như kiểu lẩu thái trông nồi lẩu ớt ớt thế thôi chứ ăn cũng không cay lắm đâu mà nước còn hơi ngọt ngọt nữa cái lạ nữa là lẩu chỉ cần ăn với lá quế thôi chứ chả cần thêm rau cỏ gì khác nữa nói chung là mình chấm món này 10 điểm đó đi nhiều nhiều mò nhiều quán kiếm được nhiều món lạ gê,"#lozisg #oursaigon - Lần đầu tiên mình ăn móng này luôn, cảm giác lạ lắm. Khi chú chủ quán mang nồi lẩu ra thì mình hơi bất ngờ vì nồi lẩu chỉ toàn là .. lá quế, ớt và thịt gà :O Thịt gà trong lẩu là thịt gà đá nên khá là dai, mình phải nhai nhai mãi mới đứt í :( Nhưng được cái bù lại là nước lèo khá là ngon, chua chua cay cay như kiểu lẩu Thái í. Trông nồi lẩu ớt ớt thế thôi chứ ăn cũng không cay lắm đâu mà nước còn hơi ngọt ngọt nữa. Cái lạ nữa là lẩu chỉ cần ăn với .. lá quế thôi chứ chả cần thêm rau cỏ gì khác nữa. Nói chung là mình chấm món này 8.5/10 điểm đó :3 Đi nhiều nhiều mò nhiều quán kiếm được nhiều món lạ gê ^^",restaurant,0,0,0,0,0,0,0,0,0,0,0,0
lozisg oursaigon lần đầu tiên mình ăn đây là được người bạn mình quan tâm dẫn tới ăn ta nói nó vừa ngon mà lại vừa siêu no luôn miếng thịt bò siêu bự nè nui xào hơi được giòn một tí nên ăn thích lắm tặng thêm điểm cộng cho món này vì rau khá là nhiều và mình thì rất thích ăn rau nhiều tí tuy giá có hơi cao hơn so với các quán khác nhưng được rất nhiều bò và ăn siêu thích luôn,"#lozisg #oursaigon - Lần đầu tiên mình ăn ở đây là được 1 người bạn mình quan tâm dẫn tới ăn, ta nói nó vừa ngon mà lại vừa siêu no luôn :P Miếng thịt bò siêu bự nè, nui xào hơi được giòn một tí nên ăn thích lắm, tặng thêm điểm cộng cho món này vì rau khá là nhiều và mình thì rất thích ăn rau nhiều 1 tí :3 Tuy giá có hơi cao hơn so với các quán khác nhưng được rất nhiều bò và ăn siêu thích luôn (y)",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
lozisg oursaigon sườn heo non thịt khá dai nhưng bù lại được tẩm ướp các gia vị khá là kĩ lưỡng khi ăn thì thấy có vị cay cay the the của gia vị sả nhưng khi ướp thì lại không có sả khó hiểu gê nói chung là hôm nào trời mưa mà đi nhậu ăn món này ngon quá trời luôn,"#lozisg #oursaigon - Sườn heo non, thịt khá dai nhưng bù lại được tẩm ướp các gia vị khá là kĩ lưỡng. Khi ăn thì thấy có vị cay cay the the của gia vị sả nhưng khi ướp thì lại không có sả, khó hiểu gê :( Nói chung là hôm nào trời mưa mà đi nhậu, ăn món này ngon quá trời luôn :P ^^",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
lozsg oursaigon trời mưa lạnh như hôm nay thì phải ăn đồ nướng cay cay nó mới đã cho nên tớ xin giới thiệu với các cậu món cánh gà nướng sốt siêu cay blazing đảm bảo siêu cay cay chảy nước mắt luôn phần cái cánh gà được tẩm ướp mặn mặn ăn kèm với sốt ớt cay được làm từ sate và ớt tươi đảm bảo là cay xé họng thực khách luôn nhưng mà nói cay vậy chứ món này ăn ngon miễn chê luôn nha thịt cánh gà mềm mềm hơi mỡ tẹo tuy là cánh gà nướng nhưng thịt gà vẫn còn mềm chứ không có bị khô đâu nha ướp và sốt chung với ớt và sate cái lạ là khi ăn miếng đầu tiên thì bạn sẽ cảm thấy nó chỉ hơi cay cay the the thôi nhưng càng ăn thì độ cay nó sẽ tăng dần lên kích thích lắm nhaaa ngoài ra sốt ăn kèm có mức cay tăng dần bbq fish sauce gabay satay buffalo và blazing phù hợp với khẩu vị của từng thực khách,"#lozsg #oursaigon - Trời mưa lạnh như hôm nay thì phải ăn đồ nướng cay cay nó mới đã. Cho nên tớ xin giới thiệu với các cậu món cánh gà nướng sốt siêu cay blazing, đảm bảo siêu cay, cay chảy nước mắt luôn :3 1 phần 6 cái cánh gà được tẩm ướp mặn mặn, ăn kèm với sốt ớt cay được làm từ sate và ớt tươi, đảm bảo là cay xé họng thực khách luôn :P Nhưng mà nói cay vậy chứ món này ăn ngon miễn chê luôn nha, thịt cánh gà mềm mềm hơi mỡ 1 tẹo, tuy là cánh gà nướng nhưng thịt gà vẫn còn mềm chứ không có bị khô đâu nha, ướp và sốt chung với ớt và sate. Cái lạ là khi ăn miếng đầu tiên thì bạn sẽ cảm thấy nó chỉ hơi cay cay the the thôi, nhưng càng ăn thì độ cay nó sẽ tăng dần lên, kích thích lắm nhaaa :3 Ngoài ra sốt ăn kèm có 6 mức cay tăng dần: BBQ, fish sauce, gabay, satay, buffalo và blazing, phù hợp với khẩu vị của từng thực khách ^^",restaurant,0,0,0,0,0,1,1,0,0,0,0,0
lozsisaigon oursaigon bạch tuột nướng cũng siêu tươi luôn đã,"#lozsisaigon #oursaigon bạch tuột nướng cũng siêu tươi luôn, đã. :D",restaurant,0,0,0,0,0,1,0,0,0,0,0,0
ocgach ngon mê ly,#ocgach Ngon mê ly :D,restaurant,0,0,0,0,0,1,0,0,0,0,0,0
oursaigon cơm tấm sườn chả 37k cơm tấm đúng là cơm tấm chứ không phải trá hình như nhiều chỗ khác mỡ hành hơi ít thịt sườn lớn dày chả mềm và có trứng muối khá ngon không quá bở và mặn như những chỗ khác nước mắm cũng ok phần đồ xào kèm theo không bị nấu qua loa nói chung là không uổng 37k tuy nhiên có một số góp nhỏ tại mình khó tính thôi cơm nên khô hơn mỡ hành thơm và nhiều hơn sườn nóng và ướp nồng hơn chả ngon nhưng nếu mặt chả mịn hơn thì sẽ hấp dẫn hơn trà tắc free đặc biệt thứ đến thứ uống rất đã còn t7 cn thì free trà đábonus free cơm thêm nếu ăn bì thì bì làm từ thịt nạc chứ không mỡ nha ngoài ra còn có những món thịt cá đậu hủ khác thấy nhiều người ăn và nhìn cũng khá nhiều và hấp dẫn chứ không lèo tèo hay bị quá lửa như mấy chỗ cơm hộp 25 30k quán có ngồi bên ngoài và trong nhà lúc nào cũng đông nhưng không gian khá thoáng phục vụ nhanh nên mình có thể châm chước cho việc đồ ăn không nóng như mong đợi,"#oursaigon - Cơm tấm sườn chả [37k]: cơm tấm đúng là cơm tấm chứ không phải trá hình như nhiều chỗ khác, mỡ hành hơi ít, thịt sườn lớn, dày, chả mềm và có trứng muối khá ngon, không quá bở và mặn như những chỗ khác, nước mắm cũng ok, phần đồ xào kèm theo không bị nấu qua loa. Nói chung là không uổng 37k. Tuy nhiên có một số góp ý nhỏ, tại mình khó tính thôi, cơm nên khô hơn, mỡ hành thơm và nhiều hơn, sườn nóng và ướp nồng hơn, chả ngon,nhưng nếu mặt chả mịn hơn thì sẽ hấp dẫn hơn.- Trà tắc [free]: đặc biệt thứ 2 đến thứ 6, uống rất đã. Còn t7-cn thì free trà đáBonus: free cơm thêm, nếu ăn bì thì bì làm từ thịt nạc chứ không mỡ nha!Ngoài ra còn có những món thịt, cá, đậu hủ khác, thấy nhiều người ăn và nhìn cũng khá nhiều và hấp dẫn chứ không lèo tèo hay bị quá lửa như mấy chỗ cơm hộp 25-30k. Quán có ngồi bên ngoài và trong nhà, lúc nào cũng đông nhưng không gian khá thoáng, phục vụ nhanh (nên mình có thể châm chước cho việc đồ ăn không nóng như mong đợi).",restaurant,1,1,1,1,1,1,0,0,0,0,0,1
oursaigon quán này khá là thân thuộc đối với các bạn fans của các nhóm nhạc thần tượng hq như suju bigbang blah blah giá bình thường nhưng đồ ăn lại khá ngon là một trong những quán mình đánh giá cao độ ngon của món tokbokki có thể gọi thêm mì ramen hoặc không nhưng của mình là có thêm mì remen hen còn không có mì ramen thì là 28 000 phần ăn khá là no nè,"#oursaigon - Quán này khá là thân thuộc đối với các bạn fans của các nhóm nhạc thần tượng HQ như SuJu, BigBang, blah blah .. Giá bình thường nhưng đồ ăn lại khá ngon, là một trong những quán mình đánh giá cao độ ngon của món tokbokki ^~^ Có thể gọi thêm mì ramen hoặc không, nhưng của mình là có thêm mì remen hen, còn không có mì ramen thì là 28.000/phần. Ăn khá là no nè :P",restaurant,0,0,0,0,1,1,0,0,1,0,1,0
oursaigon hand mắc cười nhất là cả đám đi ăn ốc cơ mà quán lạ ngu quá ko chịu hỏi giá mới ăn lưng bụng thì kêu tính tiền vì sợ đắt ai ngờ có 20k dĩa thôi siêu đao lòng,"#oursaigon #hand mắc cười nhất là cả đám đi ăn ốc, cơ mà quán lạ ngu quá ko chịu hỏi giá, mới ăn lưng bụng thì kêu tính tiền vì sợ đắt, ai ngờ có 20k/ dĩa thôi, siêu đao lòng. 😪",restaurant,0,0,0,0,1,1,0,0,0,0,0,0
oursaigon hand xiên nướng đồng giá chỉ 5k hoyyy mà đa dạng lớm đây có mề gà nướng chân gà nướng bò cuộn phô ma bạch tuột răng mực cá kèo cá trứng lại có cả lẩu thích nhất là bạch tuột đây ướp đều mà cay cay đậm đà giòn tươi với cả mề gà cũng ướp đậm ăn thích lớm giá cả vừa túi tiền mà đồ ăn không quá ít thì ok quá dòy,"#oursaigon #hand Xiên nướng đồng giá chỉ 5k hoyyy mà đa dạng lớm. Ở đây có mề gà nướng, chân gà nướng, bò cuộn phô ma, bạch tuột, răng mực, cá kèo, cá trứng...v.v lại có cả lẩu. Thích nhất là bạch tuột ở đây, ướp đều mà cay cay đậm đà giòn tươi. Với cả mề gà cũng ướp đậm ăn thích lớm. Giá cả vừa túi tiền mà đồ ăn không quá ít thì ok quá dòy",restaurant,0,0,0,0,1,1,1,0,0,0,0,0
